Date,DateTime,kW (Total),kVA (Total),kVAR (Total),PF (Total),Current (Avg),Current ®,Current (Y),Current (B),Voltage L-L,Cumulative kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 00:26,291.26,301.52,2.43,1.07,433.03,437.52,331.55,493.37,424.57,992582.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 00:41,233.24,242.35,26.88,1.04,297.48,278.97,214.7,359.38,423.81,992652.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 00:56,341.69,357.7,20.85,1.01,455.1,459.72,410.22,490.3,423.45,992724.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 01:11,359.42,408.94,40.14,1.03,497.04,485.43,403.87,599.56,420.16,992802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 01:26,320.13,319.73,97.1,1.02,448.79,443.95,346.59,485.95,416.63,992878.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 01:41,304.13,308.4,-14.22,1.02,423.76,405.13,410.75,458.26,421.61,992950.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 01:56,303.23,285.82,-3.61,1.04,481.27,480.22,392.82,566.04,420.1,993027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 02:11,128.52,134.51,-3.87,1.03,190.82,202.87,142.15,230.08,424.09,993074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 02:26,92.61,101.19,-1.87,1.03,134.03,155.99,97.17,171.7,423.64,993101.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 02:41,192.38,219.76,-22.16,1.11,280.36,321.53,207.14,331.86,425.55,993122.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 02:56,161,200.1,-13.78,1.03,216.21,220.35,214.33,226.43,422.76,993160.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 03:11,191.27,226.95,-12.23,1.06,391.18,443.84,279.39,505.9,418.75,993208.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 03:26,48.06,83.02,-8.98,1.18,117.67,128.84,70.74,142.52,415.85,993256.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 03:41,97.86,107.09,-0.9,1.11,149.73,157.41,81.77,218.56,417.08,993298.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 03:56,103.79,138.23,4.39,0.91,211.58,260.51,200.7,219.91,410.68,993339.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 04:11,124.29,136.31,-0.44,1.09,191.63,218.09,102.09,257.91,405.05,993370.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 04:26,211.51,303.18,-6.19,1.03,313.53,314.48,222.14,396.99,406.23,993403.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 04:41,127.05,140.73,-6.87,1.04,189.84,209.11,131.58,227.7,406.73,993435.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 04:56,104.56,114.21,-25.09,1.68,207.81,226.67,134.67,279.86,406.76,993450.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 05:11,-55.97,93.38,74.35,-1.56,125.36,160.17,132.51,65.81,416.96,993469.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 05:26,130.79,143.08,-8.19,1.12,192.45,212.45,103.71,240.44,415.32,993484.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 05:41,-14.36,97.07,5.29,0.18,129.47,147.97,155.12,83.79,415.17,993494.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 05:56,-86.5,98.6,-9.25,-0.87,150.68,153.06,180.77,96.97,418.23,993502.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 06:11,-111.84,140.09,-9.27,-0.92,170.26,204.59,245.71,99.72,418.6,993508.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 06:26,-66.8,94.77,-6.56,-1.04,126.4,163.64,183.91,44,419.82,993513.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 06:41,-29.45,96.67,-10.05,1.59,132.89,138.97,140.32,83.43,419.84,993519.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 06:56,-126.84,169.35,32.61,-1.06,183.22,229.93,262.1,127.65,416.98,993527.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 07:11,-191.48,196.73,6.11,-1.04,276.23,268.87,335.18,212.03,425.11,993531.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 07:26,-190.06,194.88,2.15,-1.04,266.57,246.85,333.11,201.8,429.28,993531.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 07:41,-69.28,99.77,-28.81,1.33,146.52,106.07,214.32,106.05,429.14,993534.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 07:56,-4.43,118.89,49.48,0.33,139.2,240.66,118.51,184.33,426.88,993550.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 08:11,-38.93,117.21,59.12,0.68,156.75,212.2,176.41,73.43,431.21,993557.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 08:26,78.8,135.02,120.05,-1.94,190.62,263.1,106.01,198.51,417.26,993583.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 08:41,-71.51,120.56,115.91,0.1,194.94,228.41,258.26,96.22,415.69,993592.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 08:56,9.32,86.42,34.48,1.29,147.91,225.95,131.91,161.41,415.77,993604.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 09:11,-82.04,106.6,21.71,-1.58,114.17,162.8,137.01,91.13,410.56,993615.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 09:26,124.87,147.87,93.71,0.68,216.36,281.33,109.94,264.38,409,993633.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 09:41,11.1,112.96,49.25,0.36,152.48,193.36,133.86,117.38,405.14,993648.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 09:56,-5.87,110.49,51.87,-1.88,157.92,217.79,125.52,123.24,406.01,993661.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 10:11,78.89,126.13,47.26,0.64,190.43,265.85,105.76,229.26,407.21,993677.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 10:26,199.49,232.72,52.15,0.91,303.83,355.63,183.16,361.68,409.31,993704.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 10:41,247.95,259.78,-1.76,1.04,356.44,418.66,271.65,434.55,407.16,993715.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 10:56,185.9,204.82,-19.66,0.84,271.84,214.94,160.85,284.42,413.06,993758.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 11:11,85.66,131.72,50.73,0.8,188.5,244.7,103.6,220.15,418.54,993805.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 11:26,274.05,305.08,103.41,0.93,421.62,481.63,290.87,478.92,417.37,993854.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 11:41,294.51,303.45,103.3,0.92,405.52,270.42,110.39,272.86,417.84,993919.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 11:56,202.03,218.17,-15.09,1.08,298.88,306.79,193.9,349.95,424.4,993994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 12:11,362.72,380.37,-17.67,0.97,527.7,571.62,443.09,617.21,421.81,994072.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 12:26,266.51,306.09,46.89,0.95,410.71,442.45,280.19,474.4,427.15,994145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 12:41,277.21,275.38,-6.55,0.96,431.46,515.85,311.86,503.74,426.9,994217.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 12:56,415.74,413.77,5.76,0.97,589.12,624.31,447.23,636.11,428.47,994291.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 13:11,359.17,372.89,49.1,0.97,508.49,511.7,364.92,546.18,414,994368.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 13:26,432.8,441.06,41.23,0.98,605.1,611.21,507.62,695.09,414.52,994452.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 13:41,148.53,181.92,-45.71,1.16,236.51,225.88,177.16,306.82,416.01,994517.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 13:56,120.17,162.71,-63.4,1.24,233.46,183.53,181.82,289.88,417.8,994552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 14:11,157.14,182.95,-38.19,1.11,251.81,265.54,180.67,352.03,415.8,994595.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 14:26,354.23,361.72,-19.91,1.02,509.04,521.81,404.51,592.2,412.12,994667.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 14:41,232.88,235.91,-10.25,1.05,361.71,385.98,272.48,448.76,412.38,994741.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 14:56,316.18,312.61,-18.9,1.04,446.79,429.38,331.66,503.89,416.78,994962.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 15:11,259.07,277.8,-29.94,1.06,371.76,385.05,264.75,445.81,418.87,995016.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 15:26,117.46,132.59,-19.29,1.08,178.59,227.02,129.51,248.05,417.71,995094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 15:41,139.63,150.95,-23.76,1.08,211.32,328.64,260.01,392.35,411.89,995137.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 15:56,316.85,319.25,-5.44,1.03,485.31,508.45,390.19,580.24,408.32,995204.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 16:11,389,392.35,-18.7,1.02,551.23,610.72,495.69,636.55,410.25,995275.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 16:26,303.37,320.43,-10.76,1.06,448.92,464.68,348.25,528.07,406.33,995343.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 16:41,224.01,229.01,-10.9,1.02,319.74,325.54,246.39,371.94,405.69,995410.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 16:56,218.92,249.52,-24.64,0.97,312.48,318.25,224.99,353.65,404.15,995474.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 17:11,267.78,273.17,30.34,0.97,411.58,447.63,343.8,465.17,405.39,995541.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 17:26,145.51,154.47,-19.67,1.07,238.41,258.63,187.47,313.96,406.27,995611.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 17:41,220.21,241.52,75.23,0.97,330.11,337.95,260.47,391.44,406.21,995677.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 17:56,140.59,144.33,-24.71,1.09,207.57,168.24,141.95,257.03,410.22,995743.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 18:11,291.3,300.1,32.71,0.96,435.68,467.04,372.5,508.81,408.44,995811.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 18:26,358.26,328.17,23.19,0.98,523.04,512.73,466.05,581.35,415.5,988417.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 18:41,279.44,283.87,-15.85,1.03,418.89,431.16,373.09,500.19,414.08,988475.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 18:56,214.43,230.01,-9.75,1.02,348.51,385.22,297.79,437.97,414.79,988539.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 19:11,270.63,281.76,-2.54,1.03,414.52,436.6,357.67,486.2,410.21,988604.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 19:26,355.54,368.64,35.71,0.98,522.12,547.53,438.03,614.52,410.34,988668.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 19:41,198.41,198.14,-7.36,1.04,345.25,285.61,236.33,337.28,411.08,988725.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 19:56,144.68,160.87,-6.02,1.03,175.32,139.27,126.33,195.42,411.47,988768.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 20:11,73.08,83.48,-19.95,1.07,109.21,79.52,78.03,154.55,411.95,988798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 20:26,110.41,128.29,49.99,0.88,275.63,285.79,215.45,310.83,410.47,988822.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 20:41,164.83,176.18,100.38,0.97,260.62,265.76,205.34,293.24,406.07,988860.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 20:56,172.59,187.37,-20.12,1.05,246.41,248.1,212.67,259.61,406.67,988903.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 21:11,103.11,117.33,-15.51,1.3,194.2,319.1,241.26,321.37,407.46,988946.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 21:26,262.99,269.03,-16.68,1.03,380.31,385.01,300.77,452.59,406.58,988986.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 21:41,31.25,69.63,106.23,0.95,92.16,98.95,76.2,123.05,401.26,989016.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 21:56,138.44,140.33,42.61,0.76,208.56,249.72,193.33,243.41,414.08,989048.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 22:11,12.73,59.67,6.4,1.38,126.49,155.72,96,126.52,409.05,989071.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 22:26,66.71,106.51,84.76,0.18,150.02,177.95,59.33,190.85,406.44,989088.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 22:41,-17.02,85.68,8.21,-1.17,132.17,139.51,137.59,88.94,414.67,989100.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 22:56,-13.58,74.99,33.23,0.23,90.26,138.26,104.67,137.24,414.04,989115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 23:11,-18.59,78.89,27.94,-1.42,118.43,169.5,86.05,127.19,411.12,989127.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 23:26,58.19,116.44,46.47,0.79,152.92,140.83,128.71,145.31,407.54,989138.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 23:41,-65.33,148.99,-24.12,-0.9,151.16,161.66,215.31,78.88,413.1,989149.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-05-2023,11-05-2023 23:56,5.26,117.14,1.84,-0.93,140.52,191.75,77.85,140.39,412.13,989154.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 00:11,17.04,63.35,-4.7,-1.2,180.24,248.93,151.81,245.95,416.34,989158.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 00:26,39.75,97.54,6.22,1.3,126.56,149.07,90.74,131.8,417.49,989163.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 00:41,-1.49,106.64,74.51,-1.74,137.39,184.35,102.33,135.31,412.53,989167.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 00:56,-201.53,200.06,-0.58,-0.99,284.61,286.26,315.28,253.13,420.1,989168.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 01:11,-197.04,195.94,18.73,-1.02,260.15,255.22,305.19,244.88,419.32,989168.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 01:26,-193.94,197.18,-6.68,-0.93,275.19,321.38,369.2,311.79,425.43,989168.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 01:41,-122.86,136.9,-5.19,-0.96,163.19,173.11,222.02,74.49,424.49,989169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 01:56,-48.76,99.53,-0.25,-0.84,138.56,194.02,165.81,65.61,429.72,989170.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 02:11,-59.53,142.42,56.14,0.04,156.34,204.58,144.42,103.57,420.46,989175.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2023,12-05-2023 02:26,-81.74,112.78,-8.54,-1.26,123.7,150.77,198.78,94.75,431.12,989183.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
